,VendorID,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
945,7,1.0,9.27,138,229,2,36.6,0.0,0.5,0.0,6.94,1.0,55.04,2.5,6.75,0.75
946,7,1.0,9.74,138,113,1,42.2,0.0,0.5,12.13,6.94,1.0,72.77,2.5,6.75,0.75
947,7,1.0,8.77,138,238,1,38.7,0.0,0.5,11.28,6.94,1.0,67.67,2.5,6.75,0.0
948,7,1.0,8.73,138,164,1,49.2,0.0,0.5,13.53,6.94,1.0,81.17,2.5,6.75,0.75
949,7,1.0,15.48,138,13,1,59.0,0.0,0.5,15.34,6.94,1.0,92.03,2.5,6.75,0.0
950,7,1.0,8.97,138,161,1,44.3,0.0,0.5,12.55,6.94,1.0,75.29,2.5,6.75,0.75
951,7,1.0,9.62,138,142,1,42.2,0.0,0.5,5.0,6.94,1.0,64.89,2.5,6.75,0.0
952,7,1.0,8.99,138,161,1,38.0,0.0,0.5,11.29,6.94,1.0,67.73,2.5,6.75,0.75
953,7,1.0,9.1,138,140,1,35.2,0.0,0.5,13.22,6.94,1.0,66.11,2.5,6.75,0.0
954,7,1.0,8.88,138,164,1,39.4,0.0,0.5,11.57,6.94,1.0,69.41,2.5,6.75,0.75
955,7,1.0,10.63,138,163,1,45.7,0.0,0.5,12.83,6.94,1.0,76.97,2.5,6.75,0.75
956,7,1.0,11.19,138,48,1,46.4,0.0,0.5,12.97,6.94,1.0,77.81,2.5,6.75,0.75
957,7,2.0,8.96,138,236,1,35.2,0.0,0.5,7.0,6.94,1.0,59.89,2.5,6.75,0.0
958,7,1.0,8.07,138,263,1,31.7,0.0,0.5,12.6,6.94,1.0,62.99,2.5,6.75,0.0
959,7,1.0,8.06,138,164,1,32.4,0.0,0.5,10.37,6.94,1.0,62.21,2.5,6.75,0.75
960,7,1.0,12.0,138,79,1,47.1,0.0,0.5,13.31,6.94,1.0,79.85,2.5,6.75,0.75
961,7,2.0,9.06,138,90,1,37.3,0.0,0.5,11.35,6.94,1.0,68.09,2.5,6.75,0.75
962,7,2.0,11.08,138,239,1,48.5,0.0,0.5,13.44,6.94,1.0,80.63,2.5,6.75,0.0
963,7,3.0,8.42,138,233,1,32.4,0.0,0.5,10.37,6.94,1.0,62.21,2.5,6.75,0.75
964,7,1.0,8.26,138,236,1,33.1,0.0,0.5,12.95,6.94,1.0,64.74,2.5,6.75,0.0
965,7,2.0,10.05,138,143,1,42.9,0.0,0.5,12.32,6.94,1.0,73.91,2.5,6.75,0.0
966,7,1.0,9.4,138,234,1,41.5,0.0,0.5,11.99,6.94,1.0,71.93,2.5,6.75,0.75
967,7,1.0,6.18,138,42,1,31.7,0.0,0.5,10.0,6.94,1.0,56.89,0.0,6.75,0.0
968,7,1.0,9.35,138,239,1,41.5,0.0,0.5,11.84,6.94,1.0,71.03,2.5,6.75,0.0
969,7,1.0,12.27,138,230,1,56.9,0.0,0.5,15.07,6.94,1.0,90.41,2.5,6.75,0.75
970,7,1.0,7.7,138,170,1,36.6,0.0,0.5,11.01,6.94,1.0,66.05,2.5,6.75,0.75
971,7,1.0,11.66,138,161,1,49.9,0.0,0.5,10.0,6.94,1.0,78.34,2.5,6.75,0.75
972,7,1.0,9.48,138,90,1,45.0,0.0,0.5,12.69,6.94,1.0,76.13,2.5,6.75,0.75
973,7,1.0,11.01,138,170,1,47.1,0.0,0.5,16.39,6.94,1.0,81.93,2.5,6.75,0.75
974,7,1.0,9.08,138,234,1,42.9,0.0,0.5,12.27,6.94,1.0,73.61,2.5,6.75,0.75
975,7,2.0,5.72,138,74,1,24.7,0.0,0.5,7.98,6.94,1.0,47.87,0.0,6.75,0.0
976,7,1.0,8.16,138,164,1,38.0,0.0,0.5,10.0,6.94,1.0,66.44,2.5,6.75,0.75
977,7,1.0,8.57,138,170,1,35.9,0.0,0.5,13.59,6.94,1.0,67.93,2.5,6.75,0.75
978,7,3.0,8.96,138,238,1,40.8,0.0,0.5,17.55,6.94,1.0,76.04,2.5,6.75,0.0
979,7,1.0,8.56,138,164,1,39.4,0.0,0.5,3.0,6.94,1.0,60.84,2.5,6.75,0.75
980,7,2.0,8.97,138,238,1,40.8,0.0,0.5,0.01,6.94,1.0,58.5,2.5,6.75,0.0
981,7,1.0,8.7,138,164,1,40.1,0.0,0.5,7.46,6.94,1.0,66.0,2.5,6.75,0.75
982,7,1.0,8.21,138,170,1,35.2,0.0,0.5,10.73,6.94,1.0,64.37,2.5,6.75,0.75
983,7,1.0,8.55,138,100,1,45.0,0.0,0.5,13.19,6.94,1.0,79.13,2.5,6.75,0.75
984,7,1.0,9.12,138,238,1,40.1,0.0,0.5,3.0,6.94,1.0,60.79,0.0,6.75,0.0
985,7,1.0,10.54,138,230,1,44.3,0.0,0.5,13.05,6.94,1.0,78.29,2.5,6.75,0.75
986,7,2.0,8.44,138,100,1,37.3,0.0,0.5,11.65,6.94,1.0,69.89,2.5,6.75,0.75
987,7,1.0,7.93,138,170,1,31.0,0.0,0.5,10.39,6.94,1.0,62.33,2.5,6.75,0.75
988,7,1.0,8.9,138,164,1,37.3,0.0,0.5,11.35,6.94,1.0,68.09,2.5,6.75,0.75
989,7,1.0,6.51,138,41,1,26.1,0.0,0.5,8.96,6.94,1.0,53.75,0.0,6.75,0.0
990,7,1.0,27.34,138,265,1,75.8,0.0,0.5,7.0,6.94,1.0,98.99,0.0,6.75,0.0
991,7,1.0,10.97,138,142,1,43.6,0.0,0.5,0.0,6.94,1.0,63.04,2.5,6.75,0.75
992,7,1.0,11.16,138,32,1,44.3,0.0,0.5,5.0,6.94,1.0,65.49,0.0,6.75,0.0
993,7,1.0,9.21,138,107,1,39.4,0.0,0.5,8.83,6.94,1.0,67.67,2.5,6.75,0.75
994,7,1.0,11.85,138,100,1,51.3,0.0,0.5,13.95,6.94,1.0,83.69,2.5,6.75,0.75
995,7,1.0,8.97,138,234,1,40.1,0.0,0.5,14.63,6.94,1.0,73.17,2.5,6.75,0.75
996,7,1.0,8.81,138,107,1,42.2,0.0,0.5,12.13,6.94,1.0,72.77,2.5,6.75,0.75
997,7,1.0,14.77,138,87,1,64.6,0.0,0.5,16.61,6.94,1.0,99.65,2.5,6.75,0.75
998,7,1.0,9.07,138,107,1,44.3,0.0,0.5,12.55,6.94,1.0,75.29,2.5,6.75,0.75
999,7,4.0,23.89,138,265,1,100.0,0.0,0.5,50.0,9.54,1.0,167.79,0.0,6.75,0.0
