,scale,n_clusters_min,n_clusters_max,k_neighbours_min,k_neighbours_max,len_st_thr,n_cl_max_thr,k_neighb_max_thr,n_edge_clusters_min,n_edge_clusters_max,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Actual N_stages,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,time,AMI,ARI,FMI,score
2282,False,11,14,40,45,[20],[14],[45],8,8,20,45,14,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.00881743431091,0.791339196099649,0.658343564278452,0.73226308000765,0.267806225387217
2304,False,11,14,40,45,[60],[14],[45],8,8,60,45,14,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.01708340644836,0.791339196099649,0.658343564278452,0.73226308000765,0.265629728569697
2603,False,14,17,40,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.19277667999268,0.791339196099649,0.658343564278452,0.73226308000765,0.226503077834554
2627,False,14,17,40,45,[60],[17],[45],8,8,60,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.19282722473145,0.791339196099649,0.658343564278452,0.73226308000765,0.22649348001631
2611,False,14,17,40,45,[20],[17],[45],8,8,20,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.20138239860535,0.791339196099649,0.658343564278452,0.73226308000765,0.224880595471727
2619,False,14,17,40,45,[40],[17],[45],8,8,40,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.25619506835938,0.791339196099649,0.658343564278452,0.73226308000765,0.21506818168015
2633,False,14,17,45,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.58071851730347,0.791339196099649,0.658343564278452,0.73226308000765,0.170914420391872
2648,False,14,17,45,45,[60],[17],[45],8,8,60,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.58313369750977,0.791339196099649,0.658343564278452,0.73226308000765,0.170653678594922
2643,False,14,17,45,45,[40],[17],[45],8,8,40,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.60355877876282,0.791339196099649,0.658343564278452,0.73226308000765,0.16848000383002
2638,False,14,17,45,45,[20],[17],[45],8,8,20,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.60990047454834,0.791339196099649,0.658343564278452,0.73226308000765,0.167816329927735
2296,False,11,17,40,45,[40],[17],[45],8,8,40,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.89827442169189,0.791339196099649,0.658343564278452,0.73226308000765,0.142322725365928
2307,False,11,17,40,45,[60],[17],[45],8,8,60,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.90673851966858,0.791339196099649,0.658343564278452,0.73226308000765,0.141690948392117
2285,False,11,17,40,45,[20],[17],[45],8,8,20,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.94761061668396,0.791339196099649,0.658343564278452,0.73226308000765,0.138717455570054
2835,False,17,17,40,45,[60],[17],[45],8,8,60,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.96742820739746,0.791339196099649,0.658343564278452,0.73226308000765,0.137320176752474
2830,False,17,17,40,45,[40],[17],[45],8,8,40,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.96882653236389,0.791339196099649,0.658343564278452,0.73226308000765,0.137222647473794
2624,False,14,14,40,45,[60],[14],[45],8,8,60,45,14,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.98909330368042,0.791339196099649,0.658343564278452,0.73226308000765,0.135824492841905
2825,False,17,17,40,45,[20],[17],[45],8,8,20,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.99045252799988,0.791339196099649,0.658343564278452,0.73226308000765,0.135731742097412
2600,False,14,14,40,45,[0],[14],[45],8,8,0,45,14,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.99105930328369,0.791339196099649,0.658343564278452,0.73226308000765,0.135690377851658
2608,False,14,14,40,45,[20],[14],[45],8,8,20,45,14,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,1.99263525009155,0.791339196099649,0.658343564278452,0.73226308000765,0.135583062266518
2820,False,17,17,40,45,[0],[17],[45],8,8,0,45,17,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,2.01742839813232,0.791339196099649,0.658343564278452,0.73226308000765,0.133916816793962
2616,False,14,14,40,45,[40],[14],[45],8,8,40,45,14,9,Median,"[0, 246, 554, 556, 681, 859, 1046]",6,574.607506725287,2.37831099033356,0.0263502076268196,403.933979059151,2.55513803497008,0.270167589187622,281.680704063062,0.992760172014832,2.07337713241577,0.791339196099649,0.658343564278452,0.73226308000765,0.13030315853481
2209,False,11,11,35,50,[0],[11],[50],8,8,0,50,11,9,Median,"[0, 123, 246, 349, 509, 554, 681, 786, 857, 1046]",9,197.3782820577,1.76926980912685,0.0478117242455483,316.116079646623,3.18414693226578,0.270150005817413,134.615785474134,1.72674989750486,0.813575267791748,0.812913963131381,0.636091786963132,0.686659148854353,0.332052873916226
920,False,5,5,25,40,[0],[5],[40],8,8,0,40,5,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,0.610957384109497,0.777569085729784,0.595824034478485,0.654201375578354,0.44197209917812
990,False,5,5,25,40,[40],[5],[40],8,8,40,40,5,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,0.620022296905518,0.777569085729784,0.595824034478485,0.654201375578354,0.43551033392013
1025,False,5,5,25,40,[60],[5],[40],8,8,60,40,5,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,0.643518447875977,0.777569085729784,0.595824034478485,0.654201375578354,0.41960897695242
955,False,5,5,25,40,[20],[5],[40],8,8,20,40,5,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,0.669039487838745,0.777569085729784,0.595824034478485,0.654201375578354,0.403602660936406
161,False,2,8,20,45,[60],[8],[45],8,8,60,45,8,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,5.08851099014282,0.777569085729784,0.595824034478485,0.654201375578354,0.0530658414782492
289,False,2,8,25,50,[40],[8],[50],8,8,40,50,8,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,5.8351149559021,0.777569085729784,0.595824034478485,0.654201375578354,0.0462760579018451
207,False,2,8,25,50,[0],[8],[50],8,8,0,50,8,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,5.88009071350098,0.777569085729784,0.595824034478485,0.654201375578354,0.0459221006477425
248,False,2,8,25,50,[20],[8],[50],8,8,20,50,8,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,6.4677586555481,0.777569085729784,0.595824034478485,0.654201375578354,0.0417495661084412
168,False,2,11,20,45,[60],[11],[45],8,8,60,45,11,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 842, 1046]",9,232.898489936187,1.81723809987307,0.0128735890612006,312.890282837008,2.47311649726413,0.270026117563248,147.558148362634,1.58222353482385,7.1699206829071,0.777569085729784,0.595824034478485,0.654201375578354,0.0376609630015828
438,False,2,11,30,35,[40],[11],[35],8,8,40,35,11,9,Median,"[0, 101, 210, 246, 304, 554, 682, 789, 856, 1046]",9,233.654461885846,1.82235629856586,0.0272541847079992,313.254364740144,2.72992747868324,0.269970297813416,148.483751857298,1.50094772552367,1.76526284217834,0.800355260466132,0.629333483219186,0.682670331000484,0.15293490089004
370,False,2,11,30,35,[0],[11],[35],8,8,0,35,11,9,Median,"[0, 101, 210, 246, 304, 554, 682, 789, 856, 1046]",9,233.654461885846,1.82235629856586,0.0272541847079992,313.254364740144,2.72992747868324,0.269970297813416,148.483751857298,1.50094772552367,1.82416152954102,0.800355260466132,0.629333483219186,0.682670331000484,0.147996925404596
404,False,2,11,30,35,[20],[11],[35],8,8,20,35,11,9,Median,"[0, 101, 210, 246, 304, 554, 682, 789, 856, 1046]",9,233.654461885846,1.82235629856586,0.0272541847079992,313.254364740144,2.72992747868324,0.269970297813416,148.483751857298,1.50094772552367,1.83696031570435,0.800355260466132,0.629333483219186,0.682670331000484,0.146965775746713
1156,False,5,11,30,40,[60],[11],[40],8,8,60,40,11,9,Median,"[0, 101, 210, 246, 304, 554, 682, 789, 856, 1046]",9,233.654461885846,1.82235629856586,0.0272541847079992,313.254364740144,2.72992747868324,0.269970297813416,148.483751857298,1.50094772552367,2.38426756858826,0.800355260466132,0.629333483219186,0.682670331000484,0.113229866215589
1157,False,5,11,30,45,[60],[11],[45],8,8,60,45,11,9,Mode,"[0, 101, 210, 246, 304, 554, 682, 789, 856, 1046]",9,233.654461885846,1.82235629856586,0.0272541847079992,313.254364740144,2.72992747868324,0.269970297813416,148.483751857298,1.50094772552367,3.66188788414001,0.800355260466132,0.629333483219186,0.682670331000484,0.0737243483020555
2394,False,14,14,20,35,[40],[14],[35],8,8,40,35,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.543036460876465,0.815678328916263,0.656374845725953,0.712504983583884,0.496850276160621
2675,False,17,17,20,35,[20],[17],[35],8,8,20,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.54504919052124,0.815678328916263,0.656374845725953,0.712504983583884,0.495015532990217
2701,False,17,17,20,35,[60],[17],[35],8,8,60,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.546199560165405,0.815678328916263,0.656374845725953,0.712504983583884,0.493972963782783
2374,False,14,14,20,35,[20],[14],[35],8,8,20,35,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.546240091323853,0.815678328916263,0.656374845725953,0.712504983583884,0.493936310858947
2414,False,14,14,20,35,[60],[14],[35],8,8,60,35,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.548401117324829,0.815678328916263,0.656374845725953,0.712504983583884,0.49198990853249
2662,False,17,17,20,35,[0],[17],[35],8,8,0,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.574682474136353,0.815678328916263,0.656374845725953,0.712504983583884,0.469490244951757
2354,False,14,14,20,35,[0],[14],[35],8,8,0,35,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.577090978622437,0.815678328916263,0.656374845725953,0.712504983583884,0.467530814977928
2688,False,17,17,20,35,[40],[17],[35],8,8,40,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.623539447784424,0.815678328916263,0.656374845725953,0.712504983583884,0.432703682999441
2472,False,14,17,25,30,[40],[17],[30],8,8,40,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.68798041343689,0.815678328916263,0.656374845725953,0.712504983583884,0.392173687334935
2455,False,14,17,25,30,[20],[17],[30],8,8,20,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.706933736801148,0.815678328916263,0.656374845725953,0.712504983583884,0.381659272299876
2489,False,14,17,25,30,[60],[17],[30],8,8,60,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.727256536483765,0.815678328916263,0.656374845725953,0.712504983583884,0.370994005576437
2438,False,14,17,25,30,[0],[17],[30],8,8,0,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.736799240112305,0.815678328916263,0.656374845725953,0.712504983583884,0.366189052408134
2396,False,14,14,20,45,[40],[14],[45],8,8,40,45,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.878234624862671,0.815678328916263,0.656374845725953,0.712504983583884,0.307216099107852
2416,False,14,14,20,45,[60],[14],[45],8,8,60,45,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,0.903621196746826,0.815678328916263,0.656374845725953,0.712504983583884,0.29858508910936
2421,False,14,17,20,35,[60],[17],[35],8,8,60,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.5987012386322,0.815678328916263,0.656374845725953,0.712504983583884,0.168766877157484
2401,False,14,17,20,35,[40],[17],[35],8,8,40,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.64651417732239,0.815678328916263,0.656374845725953,0.712504983583884,0.163866074928385
2381,False,14,17,20,35,[20],[17],[35],8,8,20,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.67928695678711,0.815678328916263,0.656374845725953,0.712504983583884,0.160668082641437
2361,False,14,17,20,35,[0],[17],[35],8,8,0,35,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.74690651893616,0.815678328916263,0.656374845725953,0.712504983583884,0.154448914482309
2449,False,14,14,25,30,[20],[14],[30],8,8,20,30,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.86531853675842,0.815678328916263,0.656374845725953,0.712504983583884,0.144644365149898
2723,False,17,17,25,30,[20],[17],[30],8,8,20,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.8733856678009,0.815678328916263,0.656374845725953,0.712504983583884,0.144021500852238
2745,False,17,17,25,30,[60],[17],[30],8,8,60,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.87690186500549,0.815678328916263,0.656374845725953,0.712504983583884,0.143751690262702
2432,False,14,14,25,30,[0],[14],[30],8,8,0,30,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.883864402771,0.815678328916263,0.656374845725953,0.712504983583884,0.143220401189648
2734,False,17,17,25,30,[40],[17],[30],8,8,40,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.89365458488464,0.815678328916263,0.656374845725953,0.712504983583884,0.1424799526299
2483,False,14,14,25,30,[60],[14],[30],8,8,60,30,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.91487288475037,0.815678328916263,0.656374845725953,0.712504983583884,0.140901162526478
2466,False,14,14,25,30,[40],[14],[30],8,8,40,30,14,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,1.99378871917725,0.815678328916263,0.656374845725953,0.712504983583884,0.135324176005518
2712,False,17,17,25,30,[0],[17],[30],8,8,0,30,17,9,Median,"[0, 101, 246, 555, 682, 842, 856, 859, 976, 1046]",9,364.108782642513,2.24223747104406,-0.0241095032542944,338.374940778922,4.39667279230076,0.269807815551758,198.127180014313,1.17994075416413,2.01646566390991,0.815678328916263,0.656374845725953,0.712504983583884,0.133802335631445
659,False,2,2,40,50,[60],[2],[50],8,8,60,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.30319762229919,0.399099804741257,0.117267816674234,0.391932317616432,0.206993125877812
599,False,2,2,40,50,[0],[2],[50],8,8,0,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.34621214866638,0.399099804741257,0.117267816674234,0.391932317616432,0.200379226813152
639,False,2,2,40,50,[40],[2],[50],8,8,40,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.36296510696411,0.399099804741257,0.117267816674234,0.391932317616432,0.197916254860767
619,False,2,2,40,50,[20],[2],[50],8,8,20,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.36413311958313,0.399099804741257,0.117267816674234,0.391932317616432,0.197746792892674
658,False,2,2,40,45,[60],[2],[45],8,8,60,45,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.91852688789368,0.399099804741257,0.117267816674234,0.391932317616432,0.140604205851084
598,False,2,2,40,45,[0],[2],[45],8,8,0,45,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.96113085746765,0.399099804741257,0.117267816674234,0.391932317616432,0.137549694070168
717,False,2,2,45,50,[60],[2],[50],8,8,60,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.97405529022217,0.399099804741257,0.117267816674234,0.391932317616432,0.136649135823284
691,False,2,2,45,50,[20],[2],[50],8,8,20,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,1.99826741218567,0.399099804741257,0.117267816674234,0.391932317616432,0.134993418714261
704,False,2,2,45,50,[40],[2],[50],8,8,40,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,2.00604701042175,0.399099804741257,0.117267816674234,0.391932317616432,0.134469904281819
638,False,2,2,40,45,[40],[2],[45],8,8,40,45,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,2.05399966239929,0.399099804741257,0.117267816674234,0.391932317616432,0.131330571476892
618,False,2,2,40,45,[20],[2],[45],8,8,20,45,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,2.11366677284241,0.399099804741257,0.117267816674234,0.391932317616432,0.127623215230604
678,False,2,2,45,50,[0],[2],[50],8,8,0,50,2,9,Median,"[0, 169, 304, 1046]",3,589.83871665441,2.45981800556183,0.208167612552643,557.943479157226,1.17435263550924,0.269752949476242,211.83470963363,1.14311838491562,2.12523794174194,0.399099804741257,0.117267816674234,0.391932317616432,0.126928351963799
2420,False,14,17,20,30,[60],[17],[30],8,8,60,30,17,9,Median,"[0, 101, 246, 554, 682, 842, 856, 859, 976, 1046]",9,363.724161771858,2.2399732992053,-0.0239978842437267,338.764795897169,4.407853863592,0.269590437412262,198.082205299176,1.18058875071283,1.0818338394165,0.814741589877146,0.656531892550982,0.712533190187117,0.249197637927159
2400,False,14,17,20,30,[40],[17],[30],8,8,40,30,17,9,Median,"[0, 101, 246, 554, 682, 842, 856, 859, 976, 1046]",9,363.724161771858,2.2399732992053,-0.0239978842437267,338.764795897169,4.407853863592,0.269590437412262,198.082205299176,1.18058875071283,1.08477306365967,0.814741589877146,0.656531892550982,0.712533190187117,0.248522429661696
2380,False,14,17,20,30,[20],[17],[30],8,8,20,30,17,9,Median,"[0, 101, 246, 554, 682, 842, 856, 859, 976, 1046]",9,363.724161771858,2.2399732992053,-0.0239978842437267,338.764795897169,4.407853863592,0.269590437412262,198.082205299176,1.18058875071283,1.14354038238525,0.814741589877146,0.656531892550982,0.712533190187117,0.235750692817631
2700,False,17,17,20,30,[60],[17],[30],8,8,60,30,17,9,Median,"[0, 101, 246, 554, 682, 842, 856, 859, 976, 1046]",9,363.724161771858,2.2399732992053,-0.0239978842437267,338.764795897169,4.407853863592,0.269590437412262,198.082205299176,1.18058875071283,1.15285420417786,0.814741589877146,0.656531892550982,0.712533190187117,0.233846080827295
2353,False,14,14,20,30,[0],[14],[30],8,8,0,30,14,9,Median,"[0, 101, 246, 554, 682, 842, 856, 859, 976, 1046]",9,363.724161771858,2.2399732992053,-0.0239978842437267,338.764795897169,4.407853863592,0.269590437412262,198.082205299176,1.18058875071283,1.15828156471252,0.814741589877146,0.656531892550982,0.712533190187117,0.232750348123836
2413,False,14,14,20,30,[60],[14],[30],8,8,60,30,14,9,Median,"[0, 101, 246, 554, 682, 842, 856, 859, 976, 1046]",9,363.724161771858,2.2399732992053,-0.0239978842437267,338.764795897169,4.407853863592,0.269590437412262,198.082205299176,1.18058875071283,1.16022324562073,0.814741589877146,0.656531892550982,0.712533190187117,0.232360830926146
2393,False,14,14,20,30,[40],[14],[30],8,8,40,30,14,9,Median,"[0, 101, 246, 554, 682, 842, 856, 859, 976, 1046]",9,363.724161771858,2.2399732992053,-0.0239978842437267,338.764795897169,4.407853863592,0.269590437412262,198.082205299176,1.18058875071283,1.16046905517578,0.814741589877146,0.656531892550982,0.712533190187117,0.232311612455212
